,inputs,preds,golds
565,modern2poem: 功 成 不 居 愿 辞 归 ， 心 明 无 须 恃 荣 宠 。,"generated:功 成 不 居 愿 辞 归, 心 明 无 须 恃 荣 寵.","功 遂 辞 归 ， 临 宠 不 忒 。
"
566,modern2poem: 我 独 自 在 旅 馆 里 躺 着 ， 寒 冷 的 灯 光 照 着 我 ， 久 久 难 以 入 眠 。,"generated:I am alone in the hotel, lying in the cold, cold light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light, light,","旅 馆 寒 灯 独 不 眠 ， 客 心 何 事 转 凄 然 。
"
567,modern2poem: 何 时 才 能 重 新 返 回 西 境 ？,"generated:When Can We Renew, Return, Western?","何 时 复 西 归 ？
"
568,modern2poem: 古 柏 独 立 高 耸 虽 然 盘 踞 得 地 ，,generated:Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient poetry Ancient,"落 落 盘 踞 虽 得 地 ，
"
569,modern2poem: 令 我 感 动 你 对 老 友 情 深 意 长 。,"generated:When I feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you feel, you","感 子 故 意 长 。
"
570,modern2poem: 我 虽 然 很 喜 爱 这 首 古 时 的 曲 调 ，,generated:I am although I am very happy with this old-time melody.,"古 调 虽 自 爱 ，
"
571,modern2poem: 在 她 们 的 背 后 能 看 见 什 么 呢 ？,generated:Where can you see what you see behind the back of their bodies?,"背 后 何 所 见 ？
"
572,modern2poem: 这 桂 花 大 概 是 嫦 娥 撒 下 来 给 予 众 人 的 吧 。,"generated:The king, the flower, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king, the king,","应 是 嫦 娥 掷 与 人 。
"
573,modern2poem: 但 已 到 了 年 末 仍 不 能 实 现 。,"generated:However, it has reached the end of the year, and it has not yet been able to be fully present.","岁 亦 莫 止 。
"
574,modern2poem: 那 墙 角 的 几 枝 梅 花 ， 冒 着 严 寒 独 自 盛 开 。,"generated:The Wall, the Corner, the Leaf, the Flower, the Spring, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind, the Wind","墙 角 数 枝 梅 ， 凌 寒 独 自 开 。
"
575,modern2poem: 悠 然 自 得 啃 食 在 绿 坡 。,generated:悠然 自得 啃食 在绿坡上.,"食 野 之 苹 。
"
576,modern2poem: 白 帝 城 边 黄 叶 飘 零 古 木 稀 疏 。,generated:Ancient wood rarity.,"白 帝 城 边 古 木 疏 。
"
577,modern2poem: 秦 地 的 桑 树 已 叶 翠 枝 绿 。,generated:Ancient Chinese poetry,"秦 桑 低 绿 枝 。
"
578,modern2poem: 人 生 得 意 之 时 就 要 尽 情 的 享 受 欢 乐 ， 不 要 让 金 杯 无 酒 空 对 皎 洁 的 明 月 。,"generated:When the man is born with the intention of the man, he must be able to reach out to the man who is alive with the desire of the man, to the man who is alive with the desire of the man, to the man who is alive with the man who is alive with the man who is alive with the man.","人 生 得 意 须 尽 欢 ， 莫 使 金 樽 空 对 月 。
"
579,modern2poem: 牛 累 了 ， 人 饿 了 ， 但 太 阳 已 经 升 得 很 高 了 ， 他 们 就 在 集 市 南 门 外 泥 泞 中 歇 息 。,"generated:They are sitting in the streets of the city, the south door, the swamp, the swamp.","牛 困 人 饥 日 已 高 ， 市 南 门 外 泥 中 歇 。
"
580,modern2poem: 百 川 奔 腾 着 东 流 到 大 海 ，,generated:百川奔腾 着东 流 到大海,"百 川 东 到 海 ，
"
581,modern2poem: 青 鸟 飞 去 衔 起 地 上 的 红 丝 帕 。,"generated:Compositions by Felix Ritter, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria, Duke of Bavaria,","青 鸟 飞 去 衔 红 巾 。
"
582,modern2poem: 为 国 家 解 危 难 奋 勇 献 身 ， 看 死 亡 就 好 像 回 归 故 里 。,generated:为国 家 解 危 难 奋 勇 献 身 看 死 亡 就 好 像 帰 故 里.,"捐 躯 赴 国 难 ， 视 死 忽 如 归 ！
"
583,modern2poem: 自 从 河 南 地 区 经 历 战 乱 ，,generated:Since River South Land District Chronicle War Crime,"自 河 南 经 乱 ，
"
584,modern2poem: 侵 略 者 一 次 又 一 次 进 犯 内 地 。,"generated:Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry, Entry,","虏 骑 数 迁 移 。
"
585,modern2poem: 原 先 她 是 越 溪 的 一 个 浣 纱 女 ，,"generated:原先 她是越溪の 一 賤紗 女,","朝 为 越 溪 女 ，
"
586,modern2poem: 没 有 时 间 安 居 休 息 ，,"generated:Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing, Nothing,","不 遑 启 居 ，
"
587,modern2poem: 丝 毫 都 很 完 备 一 点 也 无 差 错 。,generated:Compositions of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of a Composition of,"毫 发 尽 备 无 差 讹 。
"
588,modern2poem: 早 晨 跟 着 天 子 的 仪 仗 入 朝 ，,generated:Morning Walking with the Throne of the Sun,"晓 随 天 仗 入 ，
"
589,modern2poem: 等 到 九 九 重 阳 节 到 来 时 ，,"generated:When,","待 到 重 阳 日 ，
"
590,modern2poem: 密 林 之 中 何 人 知 晓 我 在 这 里 ？ 只 有 一 轮 明 月 静 静 与 我 相 伴 。,generated:♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫,"深 林 人 不 知 ， 明 月 来 相 照 。
"
591,modern2poem: 牵 马 饮 水 渡 过 了 那 大 河 ， 水 寒 刺 骨 秋 风 如 剑 如 刀 。,"generated:Sword, Sword, and Sword.","饮 马 渡 秋 水 ， 水 寒 风 似 刀 。
"
592,modern2poem: 九 叠 云 屏 像 锦 绣 云 霞 铺 张 。,generated:Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth Eighth,"屏 风 九 叠 云 锦 张 。
"
593,modern2poem: 又 像 风 吹 枯 桑 老 柏 沙 沙 响 ，,generated:Also like wind 吹 枯 桑 老柏 沙沙 响,"枯 桑 老 柏 寒 飕 飗 ，
"
594,modern2poem: 葛 草 长 得 长 又 长 ， 漫 山 遍 谷 都 有 它 ， 藤 叶 茂 密 又 繁 盛 。,generated:Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf Leaf,"葛 之 覃 兮 ， 施 于 中 谷 ， 维 叶 萋 萋 。
"
595,modern2poem: 因 为 淮 上 有 秀 美 的 秋 山 。,generated:因 為 淮 上 有 秀美 の 秋 山。,"淮 上 有 秋 山 。
"
596,modern2poem: 黄 鹤 一 去 再 也 没 有 回 来 ，,generated:黄鹤 一去 再也 没 有 回来,"黄 鹤 一 去 不 复 返 ，
"
597,modern2poem: 不 久 后 风 停 了 天 空 上 的 云 像 墨 一 样 黑 ， 秋 季 的 天 空 阴 沉 迷 蒙 渐 渐 黑 了 下 来 。,"generated:When the Wind Stops Sky Sky Cloud Like Ink A Kind Black, Season Sky Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud Cloud","俄 顷 风 定 云 墨 色 ， 秋 天 漠 漠 向 昏 黑 。
"
598,modern2poem: 月 出 寒 光 高 照 寒 气 直 通 岷 山 。,generated:月出 寒光 高照 寒气 直通 岷山.,"月 出 寒 通 雪 山 白 。
"
599,modern2poem: 孤 身 一 人 负 影 立 。,generated:孤身 一人 负影 立。,"负 影 只 立 。
"
600,modern2poem: 男 子 汉 当 以 国 事 为 重 ， 从 军 远 征 ， 从 小 就 在 幽 燕 纵 横 驰 骋 。,"generated:男 子 漢 当 以 國 事 為 重,从 軍 遠 征,从 小 就 在 幽 燕 纵 横 驰 骋.","男 儿 事 长 征 ， 少 小 幽 燕 客 。
"
601,modern2poem: 你 如 同 谢 公 最 受 偏 爱 的 女 儿 ，,"generated:When I Feel Like You, I Feel Like You, I Feel Like You, I Feel Like You, I Feel Like You, I Feel Like You, I Feel Like You, I Feel Like You, I Feel Like You, I Feel Like You, I Feel Like You, I Feel Like You, I Feel Like You, I Feel Like You, I Feel Like You, I Feel Like You, I","谢 公 最 小 偏 怜 女 ，
"
602,modern2poem: 明 早 我 将 挂 起 船 帆 离 开 牛 渚 ，,"generated:Dawn, I will carry, sail, leave, cow, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep, sheep,","明 朝 挂 帆 席 ，
"
603,modern2poem: 自 从 和 老 友 在 江 海 分 别 ， 隔 山 隔 水 已 度 过 多 少 年 。,"generated:Since Since and Old Friend in the River Sea Partition, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate, separate,","故 人 江 海 别 ， 几 度 隔 山 川 。
"
604,modern2poem: 白 云 依 偎 安 静 沙 洲 ，,"generated:Southern Southern, Southern Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern, Southern","白 云 依 静 渚 ，
"
605,modern2poem: 楼 上 花 枝 取 笑 我 依 然 独 眠 。,generated:楼上 花 枝 取 笑 我 依 然 独 眠.,"楼 上 花 枝 笑 独 眠 。
"
606,modern2poem: 这 种 乐 器 本 来 是 出 自 龟 兹 。,"generated:The instrument, the instrument, is the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument, the instrument","此 乐 本 自 龟 兹 出 。
"
607,modern2poem: 如 今 这 地 方 还 是 鄹 县 的 城 邑 ， 你 终 被 安 葬 在 了 出 生 的 土 地 ， 然 而 你 的 旧 宅 曾 被 后 人 毁 坏 ， 改 建 为 鲁 王 宫 。,"generated:Where the former houses were destroyed by the latter, they were rebuilt into the royal palace of the latter.","地 犹 鄹 氏 邑 ， 宅 即 鲁 王 宫 。
"
608,modern2poem: 假 如 东 风 不 给 周 瑜 以 方 便 ， 结 局 恐 怕 是 曹 操 取 胜 ， 二 乔 被 关 进 铜 雀 台 了 。,"generated:假如 東风 不 給 周瑜 以 方 便, 结局 恐怕 是 曹 操 取 胜, 二 乔 被 关 進 铜 雀台 了.","东 风 不 与 周 郎 便 ， 铜 雀 春 深 锁 二 乔 。
"
609,modern2poem: 人 生 得 意 之 时 就 要 尽 情 的 享 受 欢 乐 ，,"generated:When the man is born with the intention, he must be able to reach out with the pleasure of the pleasure of the pleasure.","人 生 得 意 须 尽 欢 ，
"
610,modern2poem: 淮 南 子 有 一 叶 落 而 知 岁 暮 之 句 ；,generated:淮南子 有 一 葉 落 而 知 岁 暮 之 句;,"淮 南 一 叶 下 ，
"
611,modern2poem: 君 臣 相 顾 泪 湿 衣 衫 ，,"generated:君臣 相 顧 涙 湿 衣 衫,","君 臣 相 顾 尽 沾 衣 ，
"
612,modern2poem: 月 光 明 亮 星 光 稀 疏 ， 一 群 寻 巢 乌 鹊 向 南 飞 去 。,"generated:月光 明亮 星光 稀疏, 一群 寻巢 乌 鹊 向南 飞去.","月 明 星 稀 ， 乌 鹊 南 飞 。
"
613,modern2poem: 初 升 的 太 阳 照 耀 着 千 家 万 户 ，,"generated:初 升 的 太 陽 照 耀 着 千 家 萬 戸,","千 门 万 户 曈 曈 日 ，
"
614,modern2poem: 右 手 拿 着 捡 的 麦 穗 ，,"generated:The Right Hand, The Own Hand, The Harvested Rice,","右 手 秉 遗 穗 ，
"
615,modern2poem: 岁 月 如 流 水 一 晃 过 十 年 。,generated:Year Month 如 流 水 一 晃 过 10 years.,"流 水 十 年 间 。
"
616,modern2poem: 熬 过 了 冬 天 又 经 历 一 个 新 春 。,"generated:Autumn, winter, and autumn, and autumn.","经 冬 复 历 春 。
"
617,modern2poem: 红 旗 半 卷 ， 援 军 赶 赴 易 水 ； 夜 寒 霜 重 ， 鼓 声 郁 闷 低 沉 。,"generated:紅旗 半卷, 援军 赶 赴 易 水; 夜 寒 霜 重, drums 郁 闷 低 沉.","半 卷 红 旗 临 易 水 ， 霜 重 鼓 寒 声 不 起 。
"
618,modern2poem: 特 别 敏 感 自 然 物 候 转 化 更 新 。,generated:Particularity Feeling Self Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate Fate,"偏 惊 物 候 新 。
"
619,modern2poem: 应 投 诗 于 汨 罗 江 诉 说 冤 屈 与 不 平 。,generated:Essays on the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry of the poetry,"投 诗 赠 汨 罗 。
"
620,modern2poem: 如 今 你 们 同 我 都 已 经 老 去 ， 都 一 样 是 这 般 步 履 龙 钟 。,generated:♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫ ♫,"今 日 龙 钟 人 共 弃 ，
"
621,modern2poem: 只 是 因 为 您 的 缘 故 ，,"generated:Because of your cause,","但 为 君 故 ，
"
622,modern2poem: 黄 昏 里 吹 来 萧 瑟 凉 风 ，,"generated:Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight, Twilight,","日 夕 凉 风 至 ，
"
623,modern2poem: 这 时 屋 子 里 都 是 霉 烂 的 米 气 ；,"generated:When the house is a dust, a dust, a dust, a dust, a dust, a dust, a dust, a dust, a dust, a dust, a dust, a dust, a dust, a dust, a dust, a dust, a dust, a dust, a dust","时 则 为 米 气 ；
"
624,modern2poem: 远 处 雪 岭 那 边 朝 廷 的 使 臣 还 稽 留 天 外 未 归 ，,"generated:远处雪嶺那边 朝廷の使臣 臣还 稽留 天 外 未归,","雪 岭 未 归 天 外 使 ，
"
625,modern2poem: 处 死 杨 妃 也 是 玄 宗 英 明 决 策 ，,"generated:処 死 楊 妃 也 是 玄宗 英 明 决 策,","终 是 圣 明 天 子 事 ，
"
626,modern2poem: 彼 此 久 别 重 逢 谈 心 宴 饮 ， 争 着 将 往 日 的 情 谊 诉 说 。,generated:彼 此 久 别 重逢 談心 宴 饮 鬪 着 将 往日 の 情 誼 訴 說.,"契 阔 谈 讌 ， 心 念 旧 恩 。
"
627,modern2poem: 一 个 小 孩 撑 着 小 船 ，,generated:A child holding a small boat.,"小 娃 撑 小 艇 ，
"
628,modern2poem: 那 美 丽 贤 淑 的 女 子 ， 奏 起 琴 瑟 来 亲 近 她 。,"generated:The Daughter of the Woman, the Son of the Woman, the Son of the Son of the Woman, the Son of the Son of the Woman, the Son of the Woman, the Son of the Woman, the Son of the Woman, the Son of the Woman, the Son of the Woman, the Son of the Woman, the Son of the Woman, the Son of the Woman, the Son of the Woman, the Son of the Woman, the Son of the Woman, the Son","窈 窕 淑 女 ， 琴 瑟 友 之 。
"
629,modern2poem: 望 你 孝 敬 长 辈 遵 守 妇 道 ， 仪 容 举 止 都 要 符 合 潮 流 。,"generated:Wish You 孝敬 長辈 遵 守 妇道, 仪 容 举 止 都 要 符 合 潮 流.","孝 恭 遵 妇 道 ， 容 止 顺 其 猷 。
"
630,modern2poem: 牧 童 骑 在 黄 牛 背 上 ，,"generated:Rider on the Yellow Horse on the Back,","牧 童 骑 黄 牛 ，
"
631,modern2poem: 千 里 迢 迢 可 否 共 赏 醉 人 婵 娟 ？,generated:千里 匆匆 可否 共 赏 醉人 婵 娟?,"千 里 共 如 何 ，
"
632,modern2poem: 不 如 做 一 名 隐 居 的 钓 叟 。,generated:Nothing like a name hidden in the swamp.,"愿 为 持 竿 叟 。
"
633,modern2poem: 但 在 今 天 人 们 大 多 已 不 去 弹 奏 了 。,"generated:However, in this day, people are a lot more than a lot less than a lot less than a lot less than a lot less than a lot less than a lot less than a lot less than a lot less than a lot less than a lot less than a lot less than a lot less than a lot less than a lot less than a lot more than a lot more than a lot more than","今 人 多 不 弹 。
"
